audio_path,audio_length,mean,std,max_out,min_out
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/4_lucas_44.wav,13162,-1.0466633e-06,0.050448537,0.18482286,-0.26366255
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/6_yweweler_28.wav,5163,-7.620126e-05,0.013191619,0.045816235,-0.070996456
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/3_lucas_14.wav,14159,-1.3917439e-05,0.03714351,0.15388225,-0.23812635
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/3_george_13.wav,9234,-1.8642415e-05,0.034122493,0.18215427,-0.15415078
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/6_theo_4.wav,10480,-1.1930061e-06,0.0044561867,0.02736331,-0.024629246
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/3_jackson_12.wav,10513,-1.4385362e-05,0.07682842,0.29385707,-0.37689254
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/0_george_33.wav,10086,-1.9909128e-05,0.08100727,0.3388195,-0.32851055
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/8_lucas_0.wav,25201,2.3256355e-06,0.05672906,0.4238577,-0.7922906
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/8_theo_21.wav,11070,-1.7747759e-06,0.004280618,0.027661,-0.022347812
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/1_theo_49.wav,6770,-8.267251e-06,0.0070150094,0.024128435,-0.031513564
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/5_theo_39.wav,7765,-1.0378443e-06,0.009400276,0.03964735,-0.036396284
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/6_nicolas_8.wav,4438,-0.006920483,0.050242525,0.17442574,-0.23099262
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/4_lucas_10.wav,12663,-1.011608e-06,0.04780494,0.29266423,-0.29687497
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/5_lucas_44.wav,14818,-1.2118886e-05,0.10133731,0.4206338,-0.959455
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/9_nicolas_21.wav,8597,-0.007727117,0.041978553,0.18241875,-0.24960265
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/4_yweweler_13.wav,7244,5.9813166e-05,0.017905949,0.07406031,-0.08617729
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/9_lucas_31.wav,12638,-4.5481297e-06,0.059643243,0.39572328,-0.7646953
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/6_theo_26.wav,9228,-3.0247388e-06,0.0068908622,0.040143732,-0.032112285
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/8_theo_26.wav,7660,1.1376292e-05,0.010156167,0.05140486,-0.040593132
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/7_jackson_3.wav,9570,-1.5560403e-05,0.060038496,0.42903215,-0.36840937
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/5_lucas_28.wav,12004,-1.8852914e-05,0.04909884,0.49558845,-0.59877163
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/5_jackson_35.wav,9534,9.824566e-06,0.08441005,0.3857823,-0.3861254
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/2_yweweler_31.wav,6172,-3.3532862e-05,0.01390964,0.045326784,-0.05785341
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/5_jackson_24.wav,8732,-2.9882408e-06,0.07479546,0.4346053,-0.42322314
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/2_nicolas_39.wav,4965,-0.006952293,0.045073044,0.1165287,-0.14331535
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/1_theo_25.wav,5750,7.2188755e-06,0.005122082,0.019330397,-0.01710484
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/9_theo_33.wav,10929,-7.310343e-06,0.0060544796,0.021342335,-0.020011839
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/3_lucas_13.wav,11059,-9.873624e-06,0.061971493,0.34447306,-0.37393555
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/3_lucas_9.wav,27825,-1.5595317e-05,0.036101565,0.26735738,-0.29698548
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/2_yweweler_4.wav,6417,-2.2249256e-05,0.016447268,0.07755858,-0.12019865
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/1_nicolas_47.wav,5447,-0.006950323,0.04050507,0.13998224,-0.2161411
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/1_yweweler_7.wav,5948,-1.2398004e-05,0.015552488,0.080685996,-0.0991306
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/9_yweweler_20.wav,9182,-1.7664792e-05,0.008184862,0.03796263,-0.06273158
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/9_nicolas_42.wav,9325,-0.0077955993,0.03911127,0.1326648,-0.21865895
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/4_lucas_48.wav,13492,-1.5047637e-05,0.09243856,0.4400391,-0.57760864
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/8_yweweler_8.wav,6844,-2.6566306e-05,0.0072551076,0.033608608,-0.059186947
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/1_george_31.wav,8148,-2.4712738e-06,0.04838465,0.3098004,-0.35925734
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/4_jackson_33.wav,9253,1.6776787e-05,0.11351345,0.47955114,-0.500828
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/0_yweweler_16.wav,7903,9.6498325e-06,0.01351836,0.047233876,-0.063864574
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/5_yweweler_40.wav,15077,3.27568e-05,0.010880625,0.054346163,-0.08674477
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/4_george_44.wav,7682,-3.230163e-05,0.08455423,0.32401824,-0.3712355
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/8_yweweler_2.wav,5979,-2.0990086e-05,0.017074673,0.06838306,-0.09632809
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/8_george_45.wav,9543,-3.191961e-05,0.0464208,0.2699716,-0.25895023
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/7_lucas_36.wav,9964,-3.4625078e-05,0.06310129,0.37115353,-0.56372976
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/2_george_24.wav,7511,-2.7264407e-05,0.057200566,0.2601682,-0.19766986
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/5_yweweler_48.wav,10987,3.95489e-05,0.0063936394,0.041715104,-0.06107498
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/3_nicolas_12.wav,4521,-0.007122596,0.042698894,0.16839677,-0.2120403
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/8_lucas_44.wav,11136,0.00035808494,0.11345539,0.6252924,-0.89913595
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/6_yweweler_37.wav,8975,-1.2040971e-05,0.0055413214,0.022541026,-0.032569777
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/4_nicolas_42.wav,8832,-0.006965893,0.08597538,0.28283024,-0.41588467
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/1_theo_15.wav,4998,1.3244067e-05,0.005508297,0.020715307,-0.02269641
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/0_jackson_24.wav,14157,-2.0058149e-05,0.10784517,0.5078193,-0.42533946
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/4_lucas_6.wav,9934,-7.825163e-06,0.079253666,0.3898243,-0.49034637
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/6_lucas_45.wav,13578,1.1902582e-05,0.048839066,0.3954468,-0.5377835
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/4_george_20.wav,9190,-2.1588045e-05,0.062447283,0.20678632,-0.2322573
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/7_yweweler_49.wav,7327,1.5804208e-05,0.0087187225,0.04526571,-0.06608349
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/5_jackson_12.wav,8109,-1.1312622e-05,0.07647252,0.32611132,-0.3824317
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/9_jackson_45.wav,11930,-1.6425563e-05,0.06676026,0.17908624,-0.3213289
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/3_theo_13.wav,6092,6.359655e-08,0.011859243,0.046253175,-0.038132496
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/1_yweweler_40.wav,7908,-3.1870124e-05,0.011024917,0.037605774,-0.06315371
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/3_nicolas_0.wav,7288,-0.0070875045,0.046343073,0.133513,-0.1948412
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/9_lucas_23.wav,11635,-1.3808447e-05,0.028082173,0.087980025,-0.2328418
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/6_theo_45.wav,9576,-8.510703e-06,0.0074404073,0.04395602,-0.034219123
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/4_george_39.wav,7112,-2.798074e-05,0.062339783,0.2626009,-0.27348256
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/5_theo_10.wav,6067,8.116337e-06,0.007627554,0.036507964,-0.02726954
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/0_george_48.wav,11070,-3.251028e-05,0.06738588,0.31741613,-0.35582602
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/7_george_6.wav,13057,-3.0111612e-05,0.06519963,0.33520758,-0.57607824
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/5_jackson_40.wav,9024,-2.7278997e-05,0.076790504,0.31475157,-0.43474102
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/3_jackson_25.wav,10562,-5.469711e-06,0.12711772,0.5119232,-0.5453637
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/2_george_42.wav,8082,-2.5316074e-05,0.05926194,0.26592278,-0.2640502
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/6_jackson_35.wav,14079,-8.700554e-06,0.11865464,0.76921624,-0.6909894
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/5_nicolas_14.wav,9369,-0.0069493777,0.027887525,0.12298973,-0.15652934
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/9_yweweler_31.wav,11439,-1.9756511e-05,0.0068497583,0.022073938,-0.040766798
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/6_yweweler_36.wav,6186,-1.0065211e-05,0.0061758733,0.023544634,-0.026885012
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/4_jackson_47.wav,10860,-2.8060067e-06,0.16249527,0.55718994,-0.6270516
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/3_jackson_2.wav,11238,5.2994724e-06,0.0797797,0.32337138,-0.40066975
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/2_nicolas_16.wav,7291,-0.0069822688,0.040061396,0.15155704,-0.16724426
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/1_george_15.wav,8319,-3.1511983e-05,0.041695572,0.1620583,-0.19662511
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/1_george_49.wav,9904,-3.188447e-05,0.06172906,0.37612242,-0.41419435
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/9_nicolas_2.wav,9777,-0.007721467,0.046856128,0.1886242,-0.30859935
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/3_nicolas_26.wav,7379,-0.007039529,0.032287516,0.13811305,-0.12791689
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/7_nicolas_11.wav,8093,-0.006986489,0.06840232,0.36831817,-0.4448824
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/8_theo_2.wav,7972,3.872229e-06,0.0066373637,0.040232938,-0.028460035
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/5_george_30.wav,8509,6.918963e-05,0.04523713,0.3262993,-0.2859736
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/6_nicolas_38.wav,3741,-0.0071407068,0.027610928,0.09776138,-0.11121353
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/2_nicolas_3.wav,5276,-0.007119273,0.05599458,0.14182061,-0.16520414
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/2_theo_3.wav,4413,2.9035127e-05,0.008542408,0.03287556,-0.035061214
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/3_yweweler_25.wav,6830,-1.4816999e-05,0.01045265,0.03500998,-0.049170762
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/7_jackson_2.wav,8481,-1.49472935e-05,0.051990375,0.30107984,-0.28076166
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/6_lucas_1.wav,13721,-7.023388e-06,0.03293847,0.2494933,-0.3515798
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/3_george_5.wav,8363,-1.8792274e-05,0.08608917,0.39302972,-0.4450075
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/7_jackson_13.wav,9945,1.2140013e-05,0.0830695,0.5017314,-0.5071348
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/2_jackson_42.wav,12969,8.391033e-06,0.09217549,0.39286113,-0.4265102
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/5_jackson_48.wav,11169,8.013164e-06,0.13151105,0.7021699,-0.64841366
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/5_yweweler_39.wav,9501,-3.2429387e-05,0.010486378,0.043456417,-0.07800073
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/0_lucas_12.wav,11974,-1.8117547e-05,0.061090246,0.21931173,-0.30788976
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/4_nicolas_32.wav,8509,-0.006999925,0.059204582,0.17440817,-0.2538472
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/6_yweweler_40.wav,8719,-2.7213773e-05,0.008950174,0.04393302,-0.06593324
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/0_jackson_48.wav,14297,-7.0040232e-06,0.13358404,0.5926535,-0.68062466
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/7_yweweler_24.wav,7613,-3.8503633e-05,0.011515828,0.053598695,-0.086656354
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/9_nicolas_45.wav,8470,-0.007759804,0.048190854,0.23443407,-0.2657526
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/8_jackson_33.wav,9871,-4.5047105e-07,0.11022693,0.38087267,-0.562976
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/4_theo_15.wav,9540,-6.670519e-07,0.007312012,0.046410013,-0.036422074
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/0_theo_6.wav,9747,7.0279284e-06,0.0036326402,0.01076884,-0.012966195
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/7_nicolas_6.wav,8134,-0.007005155,0.049709246,0.22606325,-0.24304655
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/4_george_7.wav,11139,-2.2109154e-05,0.07250082,0.26228702,-0.30342036
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/8_nicolas_22.wav,8644,-0.0077067264,0.075507455,0.2911811,-0.4905234
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/2_yweweler_7.wav,7332,-2.8973955e-05,0.017784068,0.0839263,-0.13046329
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/6_theo_48.wav,6456,6.2638424e-06,0.0073693465,0.036726028,-0.030453635
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/7_george_5.wav,13671,-2.1969328e-05,0.058511827,0.27128142,-0.3730539
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/0_jackson_17.wav,11679,-1.1681801e-06,0.16958527,0.51494586,-0.514506
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/3_theo_44.wav,5089,-8.2839944e-07,0.01013763,0.031233693,-0.031123161
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/7_jackson_27.wav,10835,-2.3722605e-05,0.06990172,0.38197345,-0.4583302
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/9_theo_47.wav,9956,-1.6789052e-06,0.010925519,0.074839786,-0.042790256
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/6_jackson_49.wav,15179,1.3577464e-05,0.12005017,1.0155319,-1.0151079
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/8_nicolas_15.wav,10168,-0.007803486,0.07021627,0.27910012,-0.5530145
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/5_yweweler_8.wav,9700,-2.324585e-06,0.012546016,0.07238905,-0.10668825
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/9_lucas_47.wav,12996,-8.507425e-06,0.04112834,0.10137966,-0.35532397
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/4_jackson_9.wav,9300,-4.675978e-06,0.08322332,0.42897543,-0.37782848
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/2_yweweler_38.wav,8705,-5.0014264e-06,0.0088622,0.026628193,-0.033731688
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/9_yweweler_36.wav,10033,-3.3525223e-05,0.007481987,0.017200585,-0.03689321
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/4_theo_11.wav,7426,-1.789394e-06,0.0073924493,0.028131142,-0.02501529
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/2_theo_21.wav,9115,-9.166378e-06,0.0774702,0.35436967,-0.323818
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/5_jackson_4.wav,11588,1.278319e-05,0.058108173,0.28201407,-0.351377
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/9_nicolas_48.wav,8556,-0.007688116,0.05221867,0.21887483,-0.2794692
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/3_nicolas_13.wav,4264,-0.0072037415,0.04697643,0.11893229,-0.1479722
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/6_nicolas_31.wav,5439,-0.006923351,0.041949894,0.14853479,-0.16692969
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/9_theo_4.wav,9744,6.0263255e-06,0.0060419706,0.023123894,-0.021643363
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/3_theo_8.wav,6001,-7.511102e-06,0.006640428,0.025198964,-0.020443544
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/0_george_22.wav,10924,-2.038654e-05,0.0682244,0.33515534,-0.3555878
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/7_lucas_49.wav,9284,-3.9121264e-06,0.063213,0.36776006,-0.57622963
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/0_george_3.wav,13801,-2.053372e-05,0.075496264,0.30756518,-0.3053512
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/1_george_3.wav,11726,-2.511794e-05,0.05810794,0.26055068,-0.37028265
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/2_yweweler_48.wav,6957,-3.0246862e-05,0.013573105,0.051179204,-0.062106654
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/3_theo_11.wav,5028,-5.474055e-06,0.007816961,0.029945154,-0.02214475
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/8_jackson_22.wav,9838,-1.103854e-05,0.07578223,0.31787118,-0.3103661
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/3_george_8.wav,8470,-2.022331e-05,0.052099533,0.26618597,-0.30732596
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/1_theo_27.wav,10554,3.0156475e-06,0.06945028,0.43040746,-0.26901037
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/5_jackson_44.wav,10755,4.7929725e-06,0.11711804,0.3994987,-0.6652292
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/0_jackson_23.wav,13010,1.6332575e-05,0.117837496,0.6043665,-0.5130512
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/6_jackson_34.wav,12699,9.156065e-06,0.1284711,0.8600831,-0.7537489
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/5_theo_28.wav,8391,-5.5074097e-06,0.00836024,0.040788688,-0.028379507
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/5_nicolas_39.wav,7357,-0.007073165,0.06436284,0.28337845,-0.34580818
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/1_george_21.wav,8402,-5.5501343e-05,0.07578676,0.40307218,-0.60120076
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/5_jackson_15.wav,9512,7.697469e-06,0.066841416,0.37098348,-0.39048204
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/8_george_48.wav,9774,-2.4849558e-05,0.06574039,0.35342783,-0.46418905
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/2_nicolas_12.wav,5924,-0.00702234,0.05342919,0.14031878,-0.16034004
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/7_theo_1.wav,7972,1.08191425e-05,0.0040454683,0.02589589,-0.015660362
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/2_yweweler_22.wav,6687,-4.506927e-05,0.009464995,0.040045887,-0.046926465
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/8_theo_24.wav,7531,-1.0602045e-06,0.0040337816,0.025426008,-0.016721755
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/9_jackson_19.wav,11971,-2.1942824e-05,0.07732135,0.32738262,-0.40907744
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/5_yweweler_25.wav,11720,-9.417123e-06,0.012710272,0.07868344,-0.13365054
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/9_jackson_31.wav,14327,4.838897e-06,0.053929865,0.18834549,-0.3316838
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/0_yweweler_11.wav,8178,-1.0357458e-05,0.012155753,0.036567777,-0.053490058
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/4_jackson_2.wav,9173,1.8352759e-05,0.104979664,0.43424034,-0.4649304
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/2_theo_14.wav,5783,-9.843071e-06,0.007482051,0.030151,-0.029165637
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/2_theo_0.wav,5383,-8.848101e-07,0.0076785716,0.038817205,-0.040219747
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/3_theo_37.wav,6097,-2.7862716e-06,0.006257658,0.022555409,-0.021374622
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/1_lucas_45.wav,9055,-7.6418055e-06,0.08339464,0.3577193,-0.6109741
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/9_lucas_5.wav,11963,-1.595532e-05,0.062530555,0.19522958,-0.50273275
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/4_nicolas_0.wav,6872,-0.006940329,0.08184796,0.28765363,-0.4617867
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/7_george_41.wav,10620,-2.377126e-05,0.07741172,0.4192326,-0.58971316
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/3_jackson_45.wav,12563,-1.3002167e-05,0.08874216,0.27998286,-0.31914547
/home/hiddenmist/Aman_Lakshay/EDA/free-spoken-digit-dataset-master/recordings/9_lucas_17.wav,9813,-1.2904639e-05,0.08008458,0.3273407,-0.68551046
